20209	XM_013520732.1	87.179	39	5	0	130	168	474	436	0.11	49.1
20209	XM_005397005.2	87.179	39	5	0	130	168	471	433	0.11	49.1
20209	XM_013520731.1	87.179	39	5	0	130	168	473	435	0.11	49.1
20209	XM_005397004.2	87.179	39	5	0	130	168	472	434	0.11	49.1
20209	XM_013520730.1	87.179	39	5	0	130	168	474	436	0.11	49.1
20209	XM_012077437.1	87.179	39	5	0	140	178	4020	3982	0.11	49.1
20209	AC132284.5	96.774	31	0	1	144	174	112235	112206	0.11	49.1
20209	AC154215.1	89.474	38	2	1	138	175	92013	92048	0.11	49.1
20209	LR660596.1	86.047	43	5	1	138	179	44379	44421	0.11	48.2
20209	LR633964.1	93.548	31	2	0	140	170	10411675	10411705	0.11	48.2
20209	LR606188.1	88.889	36	4	0	130	165	1527515	1527480	0.11	48.2
20209	LR597557.1	100.000	26	0	0	139	164	25023269	25023244	0.11	48.2
20209	LR597557.1	88.235	34	4	0	140	173	10693186	10693153	1.3	44.6
20209	CP039332.1	100.000	26	0	0	141	166	5435420	5435445	0.11	48.2
20209	CP040767.1	100.000	26	0	0	141	166	5435416	5435441	0.11	48.2
20209	CP026487.1	89.474	38	3	1	139	175	26506536	26506499	0.11	48.2
20209	CP026487.1	88.235	34	4	0	129	162	26625557	26625524	1.3	44.6
20209	CP026487.1	90.323	31	3	0	135	165	1425657	1425627	4.5	43.7
20209	XM_028681706.1	100.000	26	0	0	140	165	6571	6596	0.11	48.2
20209	LR584445.1	100.000	26	0	0	139	164	52136910	52136935	0.11	48.2
20209	LR132008.2	85.366	41	6	0	141	181	6251169	6251209	0.11	48.2
20209	LR535845.1	100.000	26	0	0	140	165	15226952	15226977	0.11	48.2
20209	LR131998.1	93.548	31	2	0	143	173	37563083	37563053	0.11	48.2
20209	LR131998.1	96.154	26	1	0	140	165	44106224	44106249	4.5	43.7
20209	LR131998.1	93.333	30	1	1	140	168	2579672	2579701	4.5	42.8
20209	LR131998.1	85.000	40	5	1	140	178	11291227	11291266	4.5	42.8
20209	XM_025396902.1	93.548	31	2	0	139	169	1182	1212	0.11	48.2
20209	XM_025396901.1	93.548	31	2	0	139	169	1373	1403	0.11	48.2
20209	LT969418.1	100.000	26	0	0	140	165	207662	207637	0.11	48.2
20209	XM_023224395.1	93.548	31	2	0	139	169	1036	1066	0.11	48.2
20209	XM_023224394.1	93.548	31	2	0	139	169	1221	1251	0.11	48.2
20209	XM_003904309.3	93.548	31	2	0	139	169	2081	2111	0.11	48.2
20209	XM_017871233.1	93.548	31	2	0	139	169	1394	1424	0.11	48.2
20209	XM_016675893.1	93.548	31	2	0	135	165	854	824	0.11	48.2
20209	XM_007560940.2	93.548	31	2	0	135	165	840	810	0.11	48.2
20209	XM_007560939.2	93.548	31	2	0	135	165	846	816	0.11	48.2
20209	XM_005566546.2	93.548	31	2	0	139	169	2031	2061	0.11	48.2
20209	XM_015007347.1	93.548	31	2	0	135	165	808	778	0.11	48.2
20209	XM_015007346.1	93.548	31	2	0	135	165	662	632	0.11	48.2
20209	XM_015007344.1	93.548	31	2	0	135	165	804	774	0.11	48.2
20209	XM_014064804.1	93.548	31	2	0	140	170	275	245	0.11	48.2
20209	LK064776.1	93.548	31	2	0	140	170	948063	948033	0.11	48.2
20209	XM_012043064.1	93.548	31	2	0	139	169	2092	2122	0.11	48.2
20209	XM_011927802.1	93.548	31	2	0	139	169	1033	1063	0.11	48.2
20209	XM_011927801.1	93.548	31	2	0	139	169	1218	1248	0.11	48.2
20209	XM_011717134.1	93.548	31	2	0	139	169	2055	2085	0.11	48.2
20209	XM_012001113.1	93.548	31	2	0	139	169	1810	1840	0.11	48.2
20209	XM_012001112.1	93.548	31	2	0	139	169	1995	2025	0.11	48.2
20209	XM_011774964.1	93.548	31	2	0	136	166	156	126	0.11	48.2
20209	LN713261.1	88.889	36	4	0	134	169	20790988	20790953	0.11	48.2
20209	LN713261.1	86.486	37	5	0	137	173	21008830	21008866	1.3	45.5
20209	LN681873.1	88.889	36	4	0	134	169	2507909	2507874	0.11	48.2
20209	LN681873.1	86.486	37	5	0	137	173	2725751	2725787	1.3	45.5
20209	XM_010388881.1	93.548	31	2	0	139	169	1008	1038	0.11	48.2
20209	XM_010388880.1	93.548	31	2	0	139	169	1193	1223	0.11	48.2
20209	LN591332.1	89.474	38	3	1	136	173	9120	9156	0.11	48.2
20209	LN590684.1	100.000	26	0	0	129	154	20125449	20125474	0.11	48.2
20209	LN590684.1	96.154	26	1	0	140	165	11865395	11865370	4.5	43.7
20209	LN590684.1	90.909	33	2	1	139	171	13052272	13052303	4.5	43.7
20209	LN590684.1	86.486	37	3	1	131	165	6138168	6138204	4.5	42.8
20209	LN590684.1	85.000	40	5	1	139	178	12036857	12036895	4.5	42.8
20209	XM_007964226.1	93.548	31	2	0	139	169	1344	1374	0.11	48.2
20209	XM_007964225.1	93.548	31	2	0	139	169	1525	1555	0.11	48.2
20209	XM_003289418.1	100.000	26	0	0	140	165	745	770	0.11	48.2
20209	AC236841.11	100.000	26	0	0	139	164	101988	102013	0.11	48.2
20209	FN554968.1	93.548	31	2	0	136	166	259461	259491	0.11	48.2
20209	CU856539.6	88.889	36	4	0	139	174	135328	135363	0.11	48.2
20209	AC217149.5	100.000	26	0	0	139	164	143744	143719	0.11	48.2
20209	AM459134.2	93.548	31	2	0	135	165	18715	18685	0.11	48.2
20209	CR936365.7	100.000	26	0	0	141	166	2672	2697	0.11	48.2
20209	BX908392.13	100.000	26	0	0	141	166	29754	29779	0.11	48.2
20209	BX004876.7	86.047	43	5	1	139	181	19568	19527	0.11	48.2
20209	LR657944.1	90.909	33	3	0	143	175	423388	423420	0.37	47.3
20209	LR537133.1	90.909	33	3	0	136	168	21003791	21003759	0.37	47.3
20209	LR537133.1	92.857	28	2	0	136	163	6679247	6679274	4.5	42.8
20209	LR597562.1	96.429	28	1	0	139	166	12633705	12633678	0.37	47.3
20209	LR597562.1	89.189	37	3	1	140	176	14715150	14715115	0.37	46.4
20209	LR597562.1	96.296	27	1	0	139	165	11943855	11943881	1.3	45.5
20209	LR597562.1	96.154	26	1	0	140	165	7913874	7913849	4.5	43.7
20209	LR597562.1	84.211	38	6	0	139	176	13784666	13784629	4.5	42.8
20209	LR597560.1	90.909	33	3	0	132	164	12851104	12851136	0.37	47.3
20209	LR597560.1	96.296	27	1	0	139	165	843578	843604	1.3	45.5
20209	LR597560.1	96.154	26	1	0	139	164	31381426	31381451	4.5	43.7
20209	LR597552.1	90.909	33	3	0	139	171	30302629	30302661	0.37	47.3
20209	LR597552.1	89.474	38	2	2	140	176	20454758	20454722	1.3	44.6
20209	LR597552.1	86.111	36	5	0	139	174	11252095	11252060	4.5	43.7
20209	LR597475.1	86.842	38	5	0	143	180	41727163	41727200	0.37	47.3
20209	LR597475.1	86.486	37	5	0	139	175	9086603	9086567	1.3	45.5
20209	LR597466.1	85.714	42	4	1	132	173	16912774	16912735	0.37	47.3
20209	LR597466.1	100.000	24	0	0	140	163	5329237	5329214	1.3	44.6
20209	LR597466.1	88.571	35	3	1	140	173	1584558	1584592	4.5	42.8
20209	LR597466.1	88.571	35	3	1	140	173	1616098	1616064	4.5	42.8
20209	LR597466.1	92.857	28	2	0	138	165	24085609	24085636	4.5	42.8
20278	XM_020775789.1	86.301	73	9	1	8	79	971	1043	1.47e-12	84.2
20278	XM_012711226.1	83.333	48	8	0	14	61	1190	1237	0.009	51.8
20278	XM_012701117.1	83.333	48	8	0	14	61	1048	1095	0.009	51.8
20278	CP027620.1	96.154	26	1	0	28	53	8736492	8736517	4.5	43.7
20278	LT630003.1	96.154	26	1	0	42	67	1004464	1004489	4.5	43.7
20278	CP020643.1	88.571	35	3	1	6	40	12048319	12048352	4.5	42.8
20278	CP020801.1	88.571	35	3	1	6	40	11323744	11323777	4.5	42.8
20278	CP020687.1	88.571	35	3	1	6	40	12370464	12370497	4.5	42.8
20278	HF933229.1	88.571	35	3	1	6	40	12024271	12024304	4.5	42.8
20767	XM_022943636.1	77.778	90	14	2	8	91	1272	1361	3.23e-08	69.8
20767	XM_019390027.1	92.105	38	3	0	15	52	1396	1433	7.11e-04	56.3
20767	XM_027197417.1	75.000	84	15	2	8	85	1245	1328	0.002	54.5
20767	XM_022076491.1	86.364	44	6	0	20	63	1418	1461	0.002	53.6
20767	XM_022076481.1	86.364	44	6	0	20	63	1369	1412	0.002	53.6
20767	XM_022076473.1	86.364	44	6	0	20	63	1477	1520	0.002	53.6
20767	XM_022101876.1	86.047	43	6	0	20	62	1187	1229	0.009	51.8
20767	XM_009762045.1	89.474	38	4	0	15	52	1315	1352	0.009	51.8
20767	XM_027188356.1	78.125	64	8	2	34	91	1649	1712	0.030	50.0
20767	XM_023165848.1	82.979	47	8	0	16	62	352	398	0.030	50.0
20767	XM_022926563.1	78.125	64	8	2	34	91	1262	1325	0.030	50.0
20767	XM_020926017.1	89.189	37	4	0	148	184	1629	1593	0.030	50.0
20767	XM_020926016.1	89.189	37	4	0	148	184	1516	1480	0.030	50.0
20767	XM_020765647.1	87.179	39	5	0	16	54	2296	2334	0.11	49.1
20767	XM_020765638.1	87.179	39	5	0	16	54	2556	2594	0.11	49.1
20767	XM_020752155.1	84.091	44	7	0	16	59	2368	2411	0.11	49.1
20767	XM_020752148.1	84.091	44	7	0	16	59	741	784	0.11	49.1
20767	XM_020752147.1	84.091	44	7	0	16	59	828	871	0.11	49.1
20767	XM_011673262.1	87.179	39	5	0	16	54	409	447	0.11	49.1
20767	XM_017929108.1	93.548	31	2	0	22	52	1255	1285	0.11	48.2
20767	X71655.1	88.889	36	4	0	15	50	1271	1306	0.11	48.2
20767	XM_029183518.1	90.909	33	3	0	20	52	1936	1968	0.37	47.3
20767	XM_029183517.1	90.909	33	3	0	20	52	1560	1592	0.37	47.3
20767	MH500607.1	90.909	33	3	0	20	52	1235	1267	0.37	47.3
20767	XM_009605031.2	86.842	38	5	0	15	52	1360	1397	0.37	47.3
20767	XM_013284937.1	86.842	38	5	0	25	62	1249	1286	0.37	47.3
20767	XM_030093636.1	85.000	40	6	0	15	54	1224	1263	0.37	46.4
20767	XM_030093634.1	85.000	40	6	0	15	54	1288	1327	0.37	46.4
20767	XM_023165847.1	88.571	35	4	0	16	50	2947	2981	0.37	46.4
20767	XM_022951030.1	82.222	45	8	0	141	185	1366	1322	0.37	46.4
20767	XM_022951029.1	82.222	45	8	0	141	185	1645	1601	0.37	46.4
20767	XM_011458447.2	82.979	47	7	1	21	67	1559	1604	0.37	46.4
20767	XM_011458446.2	82.979	47	7	1	21	67	1548	1593	0.37	46.4
20767	XM_020009832.1	82.222	45	8	0	22	66	1301	1345	0.37	46.4
20767	XM_018548674.1	93.333	30	2	0	21	50	1290	1319	0.37	46.4
20767	XM_014348809.1	82.222	45	8	0	16	60	1447	1491	0.37	46.4
20767	XM_013237903.1	80.769	52	9	1	16	67	238	288	0.37	46.4
20767	XM_029834267.1	96.552	29	0	1	144	171	2212	2240	1.3	45.5
20767	XM_021054085.2	90.625	32	3	0	13	44	1072	1103	1.3	45.5
20767	XM_021040523.2	80.851	47	9	0	16	62	685	731	1.3	45.5
20767	LR584237.1	96.552	29	0	1	144	171	16525669	16525641	1.3	45.5
20767	XM_027838051.1	80.851	47	9	0	16	62	1117	1163	1.3	45.5
20767	XM_027838050.1	80.851	47	9	0	16	62	1250	1296	1.3	45.5
20767	XM_027838047.1	80.851	47	9	0	16	62	1418	1464	1.3	45.5
20767	XM_027838046.1	80.851	47	9	0	16	62	1437	1483	1.3	45.5
20767	XM_027838045.1	80.851	47	9	0	16	62	1330	1376	1.3	45.5
20767	XM_023383367.1	83.333	42	7	0	21	62	1301	1342	1.3	45.5
20767	CP018158.1	90.625	32	3	0	138	169	25155387	25155356	1.3	45.5
20767	XM_020939910.1	86.486	37	5	0	148	184	1235	1199	1.3	45.5
20767	CP012610.1	90.625	32	3	0	138	169	24233516	24233485	1.3	45.5
20767	NM_001172512.1	86.486	37	5	0	16	52	1325	1361	1.3	45.5
20767	NM_001365563.1	82.609	46	7	1	22	67	1243	1287	1.3	44.6
20767	XM_026121344.1	88.235	34	4	0	19	52	2424	2457	1.3	44.6
20767	XM_026121338.1	88.235	34	4	0	19	52	2747	2780	1.3	44.6
20767	XM_026121331.1	88.235	34	4	0	19	52	2464	2497	1.3	44.6
20767	XM_026121323.1	88.235	34	4	0	19	52	2560	2593	1.3	44.6
20767	XM_026121316.1	88.235	34	4	0	19	52	2536	2569	1.3	44.6
20767	XM_011073679.2	93.103	29	2	0	22	50	1485	1513	1.3	44.6
20767	XM_020667820.1	88.235	34	4	0	20	53	1860	1893	1.3	44.6
20767	XM_006845257.3	88.235	34	4	0	20	53	1548	1581	1.3	44.6
20767	XM_020667819.1	88.235	34	4	0	20	53	1860	1893	1.3	44.6
20767	XM_020674774.1	93.103	29	2	0	26	54	1145	1173	1.3	44.6
20767	XM_020022806.1	82.609	46	7	1	22	67	1243	1287	1.3	44.6
20767	XM_015904985.1	84.615	39	6	0	16	54	1669	1707	1.3	44.6
20767	XM_013000290.1	93.103	29	2	0	22	50	1304	1332	1.3	44.6
20767	XM_011681594.1	84.615	39	6	0	16	54	1557	1595	1.3	44.6
20767	KP001130.1	88.235	34	4	0	20	53	1313	1346	1.3	44.6
20767	XM_029354911.1	82.927	41	7	0	139	179	1349	1309	4.5	43.7
20767	XM_020384248.2	86.111	36	5	0	16	51	1422	1457	4.5	43.7
20767	XM_026359096.1	86.111	36	5	0	16	51	1301	1336	4.5	43.7
20767	XM_015221226.2	86.111	36	5	0	15	50	1315	1350	4.5	43.7
20767	MH644186.1	82.927	41	7	0	22	62	1280	1320	4.5	43.7
20767	XM_022969014.1	82.927	41	7	0	22	62	1842	1882	4.5	43.7
20767	CP023761.1	86.111	36	5	0	15	50	65060175	65060140	4.5	43.7
20767	XM_020866137.1	86.111	36	5	0	19	54	1856	1891	4.5	43.7
20767	XM_012315469.2	86.111	36	5	0	19	54	2141	2176	4.5	43.7
20767	XM_020749204.1	86.111	36	5	0	16	51	1044	1079	4.5	43.7
20767	XM_020749203.1	86.111	36	5	0	16	51	1520	1555	4.5	43.7
20767	XM_020749202.1	86.111	36	5	0	16	51	1653	1688	4.5	43.7
20767	XM_016718317.1	86.111	36	5	0	15	50	1254	1289	4.5	43.7
20767	NM_001323299.1	86.111	36	5	0	15	50	1306	1341	4.5	43.7
20767	XM_014516006.1	82.927	41	7	0	22	62	1311	1351	4.5	43.7
20767	XM_012973894.1	90.323	31	3	0	22	52	1275	1305	4.5	43.7
20767	XM_780668.4	86.111	36	5	0	16	51	1516	1551	4.5	43.7
20767	HG975517.1	86.111	36	5	0	15	50	64207417	64207382	4.5	43.7
20767	HG975444.1	86.111	36	5	0	15	50	77102971	77102936	4.5	43.7
20767	KF886536.1	90.323	31	3	0	20	50	1253	1283	4.5	43.7
20767	NM_001318702.1	86.111	36	5	0	15	50	1251	1286	4.5	43.7
20767	DQ280599.1	82.927	41	7	0	22	62	337	377	4.5	43.7
20767	XM_028181442.1	87.879	33	4	0	22	54	1222	1254	4.5	42.8
20767	XM_006476848.3	84.211	38	6	0	14	51	1684	1721	4.5	42.8
20767	MF770508.1	87.879	33	4	0	15	47	1218	1250	4.5	42.8
20767	XM_006439894.2	84.211	38	6	0	14	51	1659	1696	4.5	42.8
20767	XM_023363673.1	92.857	28	2	0	25	52	147	174	4.5	42.8
20767	XM_022101971.1	81.395	43	8	0	20	62	1264	1306	4.5	42.8
20767	XM_022101946.1	81.395	43	8	0	20	62	1425	1467	4.5	42.8
20767	XM_016061623.2	84.211	38	6	0	25	62	1479	1516	4.5	42.8
20767	XM_020162189.1	92.857	28	2	0	36	63	1889	1916	4.5	42.8
20767	XM_019328811.1	100.000	23	0	0	19	41	1254	1276	4.5	42.8
20767	XM_017612643.1	84.211	38	6	0	22	59	1441	1478	4.5	42.8
20992	LR584404.1	81.250	64	10	1	107	170	39140761	39140700	5.83e-05	59.9
20992	LR606186.1	83.721	43	7	0	141	183	8069919	8069877	0.37	47.3
20992	XM_028667152.1	89.189	37	3	1	149	185	4737	4772	0.37	46.4
20992	LR594574.1	91.176	34	2	1	141	174	3066815	3066847	1.3	45.5
20992	LR594574.1	91.176	34	2	1	141	174	3102907	3102939	1.3	45.5
20992	CP034510.1	90.625	32	3	0	144	175	1439510	1439479	1.3	45.5
20992	CP034510.1	90.625	32	3	0	144	175	60070906	60070875	1.3	45.5
20992	AY789109.1	90.625	32	3	0	144	175	45901	45870	1.3	45.5
20992	AL683870.15	90.625	32	3	0	144	175	1555	1524	1.3	45.5
20992	LR664371.1	88.235	34	4	0	153	186	39610405	39610372	1.3	44.6
20992	LR664371.1	87.879	33	4	0	154	186	39634151	39634119	4.5	42.8
20992	AL391647.16	88.235	34	4	0	145	178	14293	14326	1.3	44.6
20992	LR584424.1	90.909	33	2	1	131	163	15189317	15189286	4.5	43.7
20992	CP032599.1	96.154	26	1	0	125	150	3960963	3960988	4.5	43.7
20992	CP027272.1	96.154	26	1	0	125	150	3512371	3512346	4.5	43.7
20992	XM_002708442.2	90.323	31	3	0	112	142	146	116	4.5	43.7
20992	AC122815.3	96.154	26	1	0	151	176	77757	77732	4.5	43.7
20992	AC155909.9	96.154	26	1	0	146	171	139799	139774	4.5	43.7
20992	AL772389.10	96.154	26	1	0	151	176	50079	50104	4.5	43.7
20992	LR664348.1	100.000	23	0	0	149	171	41283446	41283468	4.5	42.8
20992	LR633949.1	84.211	38	6	0	137	174	32017201	32017238	4.5	42.8
20992	CP040137.1	92.857	28	2	0	152	179	59848	59821	4.5	42.8
20992	LR584435.1	92.857	28	2	0	149	176	864007	864034	4.5	42.8
20992	LR584428.1	100.000	23	0	0	149	171	74806363	74806385	4.5	42.8
20992	XM_019194567.1	87.879	33	4	0	143	175	30	62	4.5	42.8
20992	XM_008717248.1	92.857	28	2	0	148	175	1256	1229	4.5	42.8
20992	BX842704.16	93.333	30	1	1	149	177	108566	108537	4.5	42.8
20992	CR847870.16	100.000	23	0	0	55	77	30806	30784	4.5	42.8
20992	AC117204.3	100.000	23	0	0	150	172	127069	127091	4.5	42.8
20992	AC149395.2	92.857	28	2	0	154	181	28087	28114	4.5	42.8
20992	AC135961.3	100.000	23	0	0	150	172	20724	20746	4.5	42.8
20992	AC140983.4	100.000	23	0	0	150	172	3146	3124	4.5	42.8
21729	AC132624.3	93.548	31	2	0	54	84	152398	152428	0.11	48.2
21729	AC125398.4	93.548	31	2	0	54	84	166509	166479	0.11	48.2
21729	CP035106.1	90.909	33	3	0	6	38	1500398	1500430	0.37	47.3
21729	CP035105.1	90.909	33	3	0	6	38	1521156	1521188	0.37	47.3
21729	CP025474.1	90.909	33	3	0	6	38	1622311	1622343	0.37	47.3
21729	CP022409.1	90.909	33	3	0	6	38	1562042	1562074	0.37	47.3
21729	AP017345.1	90.909	33	3	0	6	38	1558744	1558712	0.37	47.3
21729	AP017329.1	90.909	33	3	0	6	38	1525585	1525553	0.37	47.3
21729	CP011483.1	90.909	33	3	0	6	38	1462478	1462446	0.37	47.3
21729	AP014712.1	90.909	33	3	0	6	38	1485994	1486026	0.37	47.3
21729	AP014710.1	90.909	33	3	0	6	38	1484955	1484987	0.37	47.3
21729	CP005493.3	90.909	33	3	0	6	38	294260	294292	0.37	47.3
21729	CP002605.1	90.909	33	3	0	6	38	1549524	1549492	0.37	47.3
21729	AP011941.1	90.909	33	3	0	6	38	1503819	1503787	0.37	47.3
21729	CP001680.1	90.909	33	3	0	6	38	1501574	1501542	0.37	47.3
21729	CP000012.1	90.909	33	3	0	6	38	1522142	1522110	0.37	47.3
21729	XR_003819081.1	93.333	30	2	0	52	81	400	429	0.37	46.4
21729	LR131920.1	89.189	37	3	1	134	169	14262336	14262300	0.37	46.4
21729	CP034160.1	93.750	32	1	1	39	69	123398	123429	0.37	46.4
21729	CP017714.1	93.333	30	2	0	53	82	1023034	1023063	0.37	46.4
21729	CP025749.1	93.333	30	2	0	145	174	38124	38095	0.37	46.4
21729	CP000107.1	93.333	30	2	0	145	174	38078	38049	0.37	46.4
21729	CP034071.1	90.625	32	3	0	7	38	1550122	1550153	1.3	45.5
21729	LT972181.1	96.296	27	1	0	147	173	6762447	6762473	1.3	45.5
21729	XM_004738826.2	96.296	27	1	0	42	68	1709	1683	1.3	45.5
21729	XM_004738825.2	96.296	27	1	0	42	68	1467	1441	1.3	45.5
21729	LK391419.1	90.625	32	3	0	49	80	20041283	20041314	1.3	45.5
21729	CP001582.1	86.486	37	5	0	6	42	1417067	1417031	1.3	45.5
